season,grand_prix,round_number,driver,team,grid_position,finish_position,win,qualifying_position,qualifying_gap,reached_q3,avg_finish_last_3,avg_quali_last_3,podium_rate_last_5,dnf_rate_last_5,avg_position_gain_last_3,points_last_3,team_avg_finish_season,team_avg_quali_season,driver_championship_position,has_grid_penalty,driver_circuit_avg,team_circuit_avg
2018,French Grand Prix,8,RIC,Red Bull Racing,5.0,4.0,0,5.0,0.866,1,3.3333333333333335,4.333333333333333,0.0,0.0,1.0,47.0,8.071428571428571,6.428571428571429,4.0,0,,
2018,French Grand Prix,8,SAI,Renault,7.0,8.0,0,7.0,2.097,1,8.333333333333334,8.666666666666666,0.2,0.0,0.3333333333333333,11.0,9.428571428571429,9.285714285714286,9.0,0,,
2018,French Grand Prix,8,SIR,Williams,18.0,15.0,0,19.0,,0,15.666666666666666,16.333333333333332,0.0,0.0,0.6666666666666666,0.0,15.357142857142858,16.5,20.0,1,,
2018,French Grand Prix,8,STR,Williams,19.0,17.0,0,20.0,,0,16.0,18.0,0.0,0.0,2.0,0.0,15.357142857142858,16.5,16.0,1,,
2018,French Grand Prix,8,VAN,McLaren,17.0,12.0,0,18.0,,0,15.0,12.666666666666666,0.0,0.0,-2.3333333333333335,0.0,11.142857142857142,12.357142857142858,15.0,1,,
2018,French Grand Prix,8,VER,Red Bull Racing,4.0,2.0,0,4.0,0.676,1,5.0,9.333333333333334,1.0,0.0,4.333333333333333,32.0,8.071428571428571,6.428571428571429,6.0,0,,
2018,French Grand Prix,8,VET,Ferrari,3.0,5.0,0,3.0,0.371,1,2.3333333333333335,2.0,0.0,0.0,-0.3333333333333333,55.0,5.285714285714286,2.642857142857143,1.0,0,,
2018,Austrian Grand Prix,9,ALO,McLaren,13.0,8.0,0,14.0,,0,18.0,12.333333333333334,0.0,0.0,-5.666666666666667,0.0,11.5,12.9375,8.0,1,,
2018,Austrian Grand Prix,9,BOT,Mercedes,1.0,19.0,0,1.0,0.0,1,4.666666666666667,3.0,0.0,0.0,-1.6666666666666667,34.0,3.875,3.125,4.0,0,,
2018,Austrian Grand Prix,9,ERI,Sauber,20.0,10.0,0,20.0,,0,13.0,17.0,0.0,0.0,4.0,0.0,12.8125,16.1875,17.0,0,,
2018,Austrian Grand Prix,9,GAS,Toro Rosso,12.0,11.0,0,12.0,,0,12.666666666666666,13.333333333333334,0.0,0.0,0.6666666666666666,6.0,14.6875,14.875,11.0,0,,
2018,Austrian Grand Prix,9,GRO,Haas F1 Team,5.0,4.0,0,6.0,0.762,1,12.666666666666666,15.0,0.0,0.0,2.3333333333333335,0.0,12.5,12.0625,19.0,1,,
2018,Austrian Grand Prix,9,HAM,Mercedes,2.0,16.0,0,2.0,0.019,1,3.0,2.6666666666666665,0.0,0.0,-0.3333333333333333,50.0,3.875,3.125,1.0,0,,
2018,Austrian Grand Prix,9,HAR,Toro Rosso,19.0,17.0,0,19.0,,0,17.333333333333332,15.0,0.0,0.0,-2.3333333333333335,0.0,14.6875,14.875,18.0,0,,
2018,Austrian Grand Prix,9,HUL,Renault,10.0,20.0,0,10.0,1.889,1,8.0,10.0,0.0,0.0,2.0,12.0,9.3125,9.3125,7.0,0,,
2018,Austrian Grand Prix,9,LEC,Sauber,18.0,9.0,0,13.0,,0,12.666666666666666,11.666666666666666,0.2,0.0,-1.0,2.0,12.8125,16.1875,13.0,1,,
2018,Austrian Grand Prix,9,MAG,Haas F1 Team,8.0,5.0,0,8.0,0.921,1,10.666666666666666,13.0,0.0,0.0,2.3333333333333335,8.0,12.5,12.0625,10.0,0,,
2018,Austrian Grand Prix,9,OCO,Force India,11.0,6.0,0,11.0,,0,11.333333333333334,8.333333333333334,0.0,0.0,-3.0,10.0,12.3125,10.5625,14.0,0,,
2018,Austrian Grand Prix,9,PER,Force India,16.0,7.0,0,17.0,,0,14.666666666666666,10.666666666666666,0.0,0.0,-4.0,0.0,12.3125,10.5625,12.0,1,,
2018,Austrian Grand Prix,9,RAI,Ferrari,3.0,2.0,0,4.0,0.53,1,4.333333333333333,5.0,0.0,0.0,0.6666666666666666,35.0,5.125,2.875,5.0,1,,
2018,Austrian Grand Prix,9,RIC,Red Bull Racing,7.0,18.0,0,7.0,0.866,1,3.0,4.0,0.0,0.0,1.0,49.0,7.4375,6.1875,3.0,0,,
2018,Austrian Grand Prix,9,SAI,Renault,9.0,12.0,0,9.0,1.595,1,8.666666666666666,8.0,0.2,0.0,-0.6666666666666666,9.0,9.3125,9.3125,9.0,0,,
2018,Austrian Grand Prix,9,SIR,Williams,17.0,13.0,0,18.0,,0,16.0,16.666666666666668,0.0,0.0,0.6666666666666666,0.0,15.4375,16.875,20.0,1,,
2018,Austrian Grand Prix,9,STR,Williams,14.0,14.0,0,15.0,,0,18.0,18.333333333333332,0.0,0.0,0.3333333333333333,0.0,15.4375,16.875,16.0,1,,
2018,Austrian Grand Prix,9,VAN,McLaren,15.0,15.0,0,16.0,,0,14.0,15.0,0.0,0.0,1.0,0.0,11.5,12.9375,15.0,1,,
2018,Austrian Grand Prix,9,VER,Red Bull Racing,4.0,1.0,1,5.0,0.71,1,4.666666666666667,9.0,1.0,0.0,4.333333333333333,35.0,7.4375,6.1875,6.0,1,,
2018,Austrian Grand Prix,9,VET,Ferrari,6.0,3.0,0,3.0,0.334,1,2.6666666666666665,2.0,0.0,0.0,-0.6666666666666666,53.0,5.125,2.875,2.0,1,,
2018,British Grand Prix,10,ALO,McLaren,13.0,8.0,0,13.0,,0,14.0,14.666666666666666,0.0,0.0,0.6666666666666666,4.0,11.5,13.166666666666666,8.0,0,,
2018,British Grand Prix,10,BOT,Mercedes,4.0,4.0,0,4.0,0.325,1,9.333333333333334,1.6666666666666667,0.0,0.0,-7.666666666666667,24.0,5.388888888888889,2.9444444444444446,6.0,0,,
2018,British Grand Prix,10,ERI,Sauber,15.0,18.0,0,15.0,,0,12.666666666666666,18.0,0.0,0.0,5.333333333333333,1.0,12.444444444444445,16.22222222222222,18.0,0,,
2018,British Grand Prix,10,GAS,Toro Rosso,14.0,13.0,0,14.0,,0,14.0,14.0,0.0,0.0,0.0,0.0,14.61111111111111,14.944444444444445,13.0,0,,
2018,British Grand Prix,10,GRO,Haas F1 Team,8.0,16.0,0,8.0,1.563,1,9.0,12.0,0.0,0.0,3.0,12.0,11.61111111111111,11.5,15.0,0,,
2018,British Grand Prix,10,HAM,Mercedes,1.0,2.0,0,1.0,0.0,1,7.333333333333333,2.3333333333333335,0.0,0.0,-5.0,35.0,5.388888888888889,2.9444444444444446,2.0,0,,
2018,British Grand Prix,10,HAR,Toro Rosso,0.0,20.0,0,20.0,,0,16.666666666666668,16.0,0.0,0.0,-0.6666666666666666,0.0,14.61111111111111,14.944444444444445,19.0,1,,
2018,British Grand Prix,10,HUL,Renault,11.0,6.0,0,11.0,,0,12.0,9.666666666666666,0.0,0.0,-2.3333333333333335,8.0,10.055555555555555,9.333333333333334,9.0,0,,
2018,British Grand Prix,10,LEC,Sauber,9.0,19.0,0,9.0,1.987,1,9.666666666666666,11.333333333333334,0.2,0.0,1.6666666666666667,4.0,12.444444444444445,16.22222222222222,14.0,0,,
2018,British Grand Prix,10,MAG,Haas F1 Team,7.0,9.0,0,7.0,1.352,1,8.0,9.333333333333334,0.0,0.0,1.3333333333333333,18.0,11.61111111111111,11.5,7.0,0,,
2018,British Grand Prix,10,OCO,Force India,10.0,7.0,0,10.0,2.302,1,11.333333333333334,10.0,0.0,0.0,-1.3333333333333333,10.0,11.666666666666666,10.944444444444445,12.0,0,,
2018,British Grand Prix,10,PER,Force India,12.0,10.0,0,12.0,,0,13.0,13.333333333333334,0.0,0.0,0.3333333333333333,6.0,11.666666666666666,10.944444444444445,11.0,0,,
2018,British Grand Prix,10,RAI,Ferrari,3.0,3.0,0,3.0,0.098,1,3.6666666666666665,5.0,0.0,0.0,1.3333333333333333,41.0,4.833333333333333,2.9444444444444446,3.0,0,,
2018,British Grand Prix,10,RIC,Red Bull Racing,6.0,5.0,0,6.0,1.207,1,8.666666666666666,6.0,0.0,0.0,-2.6666666666666665,24.0,7.666666666666667,6.166666666666667,4.0,0,,
2018,British Grand Prix,10,SAI,Renault,16.0,17.0,0,16.0,,0,9.333333333333334,8.333333333333334,0.2,0.0,-1.0,8.0,10.055555555555555,9.333333333333334,10.0,0,,
2018,British Grand Prix,10,SIR,Williams,18.0,14.0,0,18.0,,0,15.0,18.333333333333332,0.0,0.0,3.3333333333333335,0.0,15.222222222222221,16.833333333333332,20.0,0,,
2018,British Grand Prix,10,STR,Williams,19.0,12.0,0,19.0,,0,17.0,17.333333333333332,0.0,0.0,0.3333333333333333,0.0,15.222222222222221,16.833333333333332,17.0,0,,
2018,British Grand Prix,10,VAN,McLaren,17.0,11.0,0,17.0,,0,14.333333333333334,16.333333333333332,0.0,0.0,2.0,0.0,11.5,13.166666666666666,16.0,0,,
2018,British Grand Prix,10,VER,Red Bull Racing,5.0,15.0,0,5.0,0.71,1,2.0,4.0,1.0,0.0,2.0,58.0,7.666666666666667,6.166666666666667,5.0,0,,
2018,British Grand Prix,10,VET,Ferrari,2.0,1.0,1,2.0,0.044,1,3.0,2.3333333333333335,0.0,0.0,-0.6666666666666666,50.0,4.833333333333333,2.9444444444444446,1.0,0,,
2018,German Grand Prix,11,ALO,McLaren,11.0,16.0,0,11.0,,0,10.666666666666666,14.333333333333334,0.0,0.0,3.6666666666666665,8.0,11.3,13.35,8.0,0,,
2018,German Grand Prix,11,BOT,Mercedes,2.0,2.0,0,2.0,0.204,1,10.0,2.3333333333333335,0.0,0.0,-7.666666666666667,18.0,5.15,2.9,5.0,0,,
2018,German Grand Prix,11,ERI,Sauber,13.0,9.0,0,13.0,,0,13.666666666666666,16.666666666666668,0.0,0.0,3.0,1.0,13.05,15.8,18.0,0,,
2018,German Grand Prix,11,GAS,Toro Rosso,16.0,14.0,0,17.0,,0,14.666666666666666,13.333333333333334,0.0,0.0,-1.3333333333333333,0.0,14.8,15.15,13.0,1,,
2018,German Grand Prix,11,GRO,Haas F1 Team,6.0,6.0,0,6.0,1.332,1,10.333333333333334,8.0,0.0,0.0,-2.3333333333333335,12.0,11.7,11.1,15.0,0,,
2018,German Grand Prix,11,HAM,Mercedes,14.0,1.0,1,14.0,,0,6.333333333333333,1.3333333333333333,0.0,0.0,-5.0,43.0,5.15,2.9,2.0,0,,
2018,German Grand Prix,11,HAR,Toro Rosso,17.0,10.0,0,18.0,,0,17.0,18.666666666666668,0.0,0.0,1.6666666666666667,0.0,14.8,15.15,19.0,1,,
2018,German Grand Prix,11,HUL,Renault,7.0,5.0,0,7.0,1.348,1,11.666666666666666,11.0,0.0,0.0,-0.6666666666666666,10.0,10.2,9.75,7.0,0,,
2018,German Grand Prix,11,LEC,Sauber,9.0,15.0,0,9.0,1.505,1,12.666666666666666,10.0,0.2,0.0,-2.6666666666666665,3.0,13.05,15.8,14.0,0,,
2018,German Grand Prix,11,MAG,Haas F1 Team,5.0,11.0,0,5.0,0.988,1,6.666666666666667,8.0,0.0,0.0,1.3333333333333333,20.0,11.7,11.1,9.0,0,,
2018,German Grand Prix,11,OCO,Force India,15.0,8.0,0,16.0,,0,10.666666666666666,10.666666666666666,0.0,0.0,0.0,14.0,11.35,10.95,11.0,1,,
2018,German Grand Prix,11,PER,Force India,10.0,7.0,0,10.0,1.562,1,11.666666666666666,14.0,0.0,0.0,2.3333333333333335,7.0,11.35,10.95,12.0,0,,
2018,German Grand Prix,11,RAI,Ferrari,3.0,3.0,0,3.0,0.335,1,2.6666666666666665,4.333333333333333,0.0,0.0,1.6666666666666667,48.0,4.55,2.9,3.0,0,,
2018,German Grand Prix,11,RIC,Red Bull Racing,20.0,20.0,0,15.0,,0,9.0,6.0,0.0,0.0,-3.0,22.0,7.9,6.1,4.0,1,,
2018,German Grand Prix,11,SAI,Renault,8.0,12.0,0,8.0,1.48,1,12.333333333333334,10.666666666666666,0.2,0.0,-1.6666666666666667,4.0,10.2,9.75,10.0,0,,
2018,German Grand Prix,11,SIR,Williams,12.0,19.0,0,12.0,,0,14.0,18.333333333333332,0.0,0.0,4.333333333333333,0.0,15.0,17.0,20.0,0,,
2018,German Grand Prix,11,STR,Williams,18.0,17.0,0,19.0,,0,14.333333333333334,18.0,0.0,0.0,3.6666666666666665,0.0,15.0,17.0,17.0,1,,
2018,German Grand Prix,11,VAN,McLaren,19.0,13.0,0,20.0,,0,12.666666666666666,17.0,0.0,0.0,4.333333333333333,0.0,11.3,13.35,16.0,1,,
2018,German Grand Prix,11,VER,Red Bull Racing,4.0,4.0,0,4.0,0.61,1,6.0,4.666666666666667,1.0,0.0,-1.3333333333333333,43.0,7.9,6.1,6.0,0,,
2018,German Grand Prix,11,VET,Ferrari,1.0,18.0,0,1.0,0.0,1,3.0,2.6666666666666665,0.0,0.0,-0.3333333333333333,50.0,4.55,2.9,1.0,0,,
2018,Hungarian Grand Prix,12,ALO,McLaren,11.0,8.0,0,11.0,,0,10.666666666666666,12.666666666666666,0.0,0.0,2.0,8.0,11.590909090909092,13.545454545454545,8.0,0,,
2018,Hungarian Grand Prix,12,BOT,Mercedes,2.0,5.0,0,2.0,0.26,1,8.333333333333334,2.3333333333333335,0.0,0.0,-6.0,30.0,4.818181818181818,3.3636363636363638,4.0,0,,
2018,Hungarian Grand Prix,12,ERI,Sauber,14.0,15.0,0,14.0,,0,12.333333333333334,16.0,0.0,0.0,3.6666666666666665,3.0,12.954545454545455,15.363636363636363,17.0,0,,
2018,Hungarian Grand Prix,12,GAS,Toro Rosso,6.0,6.0,0,6.0,1.933,1,12.666666666666666,14.333333333333334,0.0,0.0,1.6666666666666667,0.0,14.545454545454545,15.363636363636363,14.0,0,,
2018,Hungarian Grand Prix,12,GRO,Haas F1 Team,10.0,10.0,0,10.0,4.9350000000000005,1,8.666666666666666,6.666666666666667,0.0,0.0,-2.0,20.0,11.409090909090908,10.590909090909092,13.0,0,,
2018,Hungarian Grand Prix,12,HAM,Mercedes,1.0,1.0,1,1.0,0.0,1,6.333333333333333,5.666666666666667,0.0,0.0,-0.6666666666666666,43.0,4.818181818181818,3.3636363636363638,1.0,0,,
2018,Hungarian Grand Prix,12,HAR,Toro Rosso,8.0,11.0,0,8.0,2.47,1,15.666666666666666,19.0,0.0,0.0,3.3333333333333335,1.0,14.545454545454545,15.363636363636363,19.0,0,,
2018,Hungarian Grand Prix,12,HUL,Renault,13.0,12.0,0,13.0,,0,10.333333333333334,9.333333333333334,0.0,0.0,-1.0,18.0,10.045454545454545,9.545454545454545,7.0,0,,
2018,Hungarian Grand Prix,12,LEC,Sauber,17.0,20.0,0,17.0,,0,14.333333333333334,10.333333333333334,0.2,0.0,-4.0,2.0,12.954545454545455,15.363636363636363,15.0,0,,
2018,Hungarian Grand Prix,12,MAG,Haas F1 Team,9.0,7.0,0,9.0,4.2,1,8.333333333333334,6.666666666666667,0.0,0.0,-1.6666666666666667,12.0,11.409090909090908,10.590909090909092,9.0,0,,
2018,Hungarian Grand Prix,12,OCO,Force India,18.0,13.0,0,18.0,,0,7.0,12.333333333333334,0.0,0.0,5.333333333333333,18.0,11.0,11.136363636363637,11.0,0,,
2018,Hungarian Grand Prix,12,PER,Force India,19.0,14.0,0,19.0,,0,8.0,13.0,0.0,0.0,5.0,13.0,11.0,11.136363636363637,10.0,0,,
2018,Hungarian Grand Prix,12,RAI,Ferrari,3.0,3.0,0,3.0,0.528,1,2.6666666666666665,3.3333333333333335,0.0,0.0,0.6666666666666666,48.0,5.090909090909091,2.8181818181818183,3.0,0,,
2018,Hungarian Grand Prix,12,RIC,Red Bull Racing,12.0,4.0,0,12.0,,0,14.333333333333334,9.333333333333334,0.0,0.0,-5.0,10.0,8.272727272727273,6.409090909090909,5.0,0,,
2018,Hungarian Grand Prix,12,SAI,Renault,5.0,9.0,0,5.0,1.085,1,13.666666666666666,11.0,0.2,0.0,-2.6666666666666665,0.0,10.045454545454545,9.545454545454545,12.0,0,,
2018,Hungarian Grand Prix,12,SIR,Williams,20.0,16.0,0,20.0,,0,15.333333333333334,16.0,0.0,0.0,0.6666666666666666,0.0,15.272727272727273,16.863636363636363,20.0,0,,
2018,Hungarian Grand Prix,12,STR,Williams,15.0,17.0,0,15.0,,0,14.333333333333334,17.666666666666668,0.0,0.0,3.3333333333333335,0.0,15.272727272727273,16.863636363636363,18.0,0,,
2018,Hungarian Grand Prix,12,VAN,McLaren,16.0,18.0,0,16.0,,0,13.0,17.666666666666668,0.0,0.0,4.666666666666667,0.0,11.590909090909092,13.545454545454545,16.0,0,,
2018,Hungarian Grand Prix,12,VER,Red Bull Racing,7.0,19.0,0,7.0,2.374,1,6.666666666666667,4.666666666666667,1.0,0.0,-2.0,37.0,8.272727272727273,6.409090909090909,6.0,0,,
2018,Hungarian Grand Prix,12,VET,Ferrari,4.0,2.0,0,4.0,0.552,1,7.333333333333333,2.0,0.0,0.0,-5.333333333333333,40.0,5.090909090909091,2.8181818181818183,2.0,0,,
2018,Belgian Grand Prix,13,ALO,McLaren,15.0,19.0,0,17.0,,0,10.666666666666666,11.666666666666666,0.0,0.0,1.0,8.0,11.708333333333334,13.541666666666666,9.0,1,,
2018,Belgian Grand Prix,13,BOT,Mercedes,19.0,4.0,0,10.0,,0,3.6666666666666665,2.6666666666666665,0.0,0.0,-1.0,40.0,4.666666666666667,3.2083333333333335,4.0,1,,
2018,Belgian Grand Prix,13,ERI,Sauber,13.0,10.0,0,14.0,,0,14.0,14.0,0.0,0.0,0.0,2.0,13.333333333333334,15.375,17.0,1,,
2018,Belgian Grand Prix,13,GAS,Toro Rosso,10.0,9.0,0,11.0,,0,11.0,12.333333333333334,0.0,0.0,1.3333333333333333,8.0,14.041666666666666,14.666666666666666,13.0,1,,
2018,Belgian Grand Prix,13,GRO,Haas F1 Team,5.0,7.0,0,5.0,3.943,1,10.666666666666666,8.0,0.0,0.0,-2.6666666666666665,9.0,11.166666666666666,10.5,14.0,0,,
2018,Belgian Grand Prix,13,HAM,Mercedes,1.0,2.0,0,1.0,0.0,1,1.3333333333333333,5.333333333333333,0.0,0.0,4.0,68.0,4.666666666666667,3.2083333333333335,1.0,0,,
2018,Belgian Grand Prix,13,HAR,Toro Rosso,11.0,14.0,0,12.0,,0,13.666666666666666,15.333333333333334,0.0,0.0,1.6666666666666667,1.0,14.041666666666666,14.666666666666666,19.0,1,,
2018,Belgian Grand Prix,13,HUL,Renault,20.0,20.0,0,15.0,,0,7.666666666666667,10.333333333333334,0.0,0.0,2.6666666666666665,18.0,10.083333333333334,9.5,7.0,1,,
2018,Belgian Grand Prix,13,LEC,Sauber,12.0,18.0,0,13.0,,0,18.0,11.666666666666666,0.2,0.0,-6.333333333333333,0.0,13.333333333333334,15.375,15.0,1,,
2018,Belgian Grand Prix,13,MAG,Haas F1 Team,9.0,8.0,0,9.0,6.754,1,9.0,7.0,0.0,0.0,-2.0,8.0,11.166666666666666,10.5,8.0,0,,
2018,Belgian Grand Prix,13,OCO,Racing Point,3.0,6.0,0,3.0,3.672,1,9.333333333333334,14.666666666666666,0.0,0.0,5.333333333333333,10.0,,,12.0,0,,
2018,Belgian Grand Prix,13,PER,Racing Point,4.0,5.0,0,4.0,3.715,1,10.333333333333334,13.666666666666666,0.0,0.0,3.3333333333333335,7.0,,,10.0,0,,
2018,Belgian Grand Prix,13,RAI,Ferrari,6.0,17.0,0,6.0,4.492,1,3.0,3.0,0.0,0.0,0.0,45.0,4.875,2.875,3.0,0,,
2018,Belgian Grand Prix,13,RIC,Red Bull Racing,8.0,16.0,0,8.0,4.76,1,9.666666666666666,11.0,0.0,0.0,1.3333333333333333,22.0,8.541666666666666,6.666666666666667,5.0,0,,
2018,Belgian Grand Prix,13,SAI,Renault,14.0,11.0,0,16.0,,0,12.666666666666666,9.666666666666666,0.2,0.0,-3.0,2.0,10.083333333333334,9.5,11.0,1,,
2018,Belgian Grand Prix,13,SIR,Williams,16.0,12.0,0,18.0,,0,16.333333333333332,16.666666666666668,0.0,0.0,0.3333333333333333,0.0,15.375,16.916666666666668,20.0,1,,
2018,Belgian Grand Prix,13,STR,Williams,17.0,13.0,0,19.0,,0,15.333333333333334,17.666666666666668,0.0,0.0,2.3333333333333335,0.0,15.375,16.916666666666668,18.0,1,,
2018,Belgian Grand Prix,13,VAN,McLaren,18.0,15.0,0,20.0,,0,14.0,17.666666666666668,0.0,0.0,3.6666666666666665,0.0,11.708333333333334,13.541666666666666,16.0,1,,
2018,Belgian Grand Prix,13,VER,Red Bull Racing,7.0,3.0,0,7.0,4.59,1,12.666666666666666,5.333333333333333,1.0,0.0,-7.333333333333333,12.0,8.541666666666666,6.666666666666667,6.0,0,,
2018,Belgian Grand Prix,13,VET,Ferrari,2.0,1.0,1,2.0,0.726,1,7.0,2.3333333333333335,0.0,0.0,-4.666666666666667,43.0,4.875,2.875,2.0,0,,
2018,Italian Grand Prix,14,ALO,McLaren,13.0,18.0,0,13.0,,0,14.333333333333334,13.0,0.0,0.0,-1.3333333333333333,4.0,12.115384615384615,13.923076923076923,9.0,0,,
2018,Italian Grand Prix,14,BOT,Mercedes,4.0,3.0,0,4.0,0.537,1,3.6666666666666665,4.666666666666667,0.0,0.0,1.0,40.0,4.538461538461538,3.3846153846153846,4.0,0,,
2018,Italian Grand Prix,14,ERI,Sauber,18.0,15.0,0,19.0,,0,11.333333333333334,13.666666666666666,0.0,0.0,2.3333333333333335,3.0,13.384615384615385,15.23076923076923,17.0,1,,
2018,Italian Grand Prix,14,GAS,Toro Rosso,9.0,14.0,0,9.0,2.231,1,9.666666666666666,11.333333333333334,0.0,0.0,1.6666666666666667,10.0,13.846153846153847,14.423076923076923,13.0,0,,
2018,Italian Grand Prix,14,GRO,Haas F1 Team,6.0,20.0,0,6.0,1.817,1,7.666666666666667,7.0,0.0,0.0,-0.6666666666666666,15.0,10.884615384615385,10.23076923076923,14.0,0,,
2018,Italian Grand Prix,14,HAM,Mercedes,3.0,1.0,1,3.0,0.175,1,1.3333333333333333,5.333333333333333,0.0,0.0,4.0,68.0,4.538461538461538,3.3846153846153846,1.0,0,,
2018,Italian Grand Prix,14,HAR,Toro Rosso,16.0,19.0,0,18.0,,0,11.666666666666666,12.666666666666666,0.0,0.0,1.0,1.0,13.846153846153847,14.423076923076923,19.0,1,,
2018,Italian Grand Prix,14,HUL,Renault,20.0,13.0,0,14.0,,0,12.333333333333334,11.666666666666666,0.0,0.0,-0.6666666666666666,10.0,10.5,9.961538461538462,7.0,1,,
2018,Italian Grand Prix,14,LEC,Sauber,15.0,11.0,0,17.0,,0,17.666666666666668,13.0,0.2,0.0,-4.666666666666667,0.0,13.384615384615385,15.23076923076923,15.0,1,,
2018,Italian Grand Prix,14,MAG,Haas F1 Team,11.0,16.0,0,11.0,,0,8.666666666666666,7.666666666666667,0.0,0.0,-1.0,10.0,10.884615384615385,10.23076923076923,8.0,0,,
2018,Italian Grand Prix,14,OCO,Racing Point,8.0,6.0,0,8.0,1.98,1,9.0,12.333333333333334,0.0,0.0,3.3333333333333335,12.0,5.5,3.5,11.0,0,,
2018,Italian Grand Prix,14,PER,Racing Point,14.0,7.0,0,16.0,,0,8.666666666666666,11.0,0.0,0.0,2.3333333333333335,16.0,5.5,3.5,10.0,1,,
2018,Italian Grand Prix,14,RAI,Ferrari,1.0,2.0,0,1.0,0.0,1,7.666666666666667,4.0,0.0,0.0,-3.6666666666666665,30.0,5.1923076923076925,2.9615384615384617,3.0,0,,
2018,Italian Grand Prix,14,RIC,Red Bull Racing,19.0,17.0,0,15.0,,0,13.333333333333334,11.666666666666666,0.0,0.0,-1.6666666666666667,12.0,8.615384615384615,6.730769230769231,6.0,1,,
2018,Italian Grand Prix,14,SAI,Renault,7.0,8.0,0,7.0,1.922,1,10.666666666666666,9.666666666666666,0.2,0.0,-1.0,2.0,10.5,9.961538461538462,12.0,0,,
2018,Italian Grand Prix,14,SIR,Williams,12.0,10.0,0,12.0,,0,15.666666666666666,16.666666666666668,0.0,0.0,1.0,0.0,15.153846153846153,17.03846153846154,20.0,0,,
2018,Italian Grand Prix,14,STR,Williams,10.0,9.0,0,10.0,2.508,1,15.666666666666666,17.666666666666668,0.0,0.0,2.0,0.0,15.153846153846153,17.03846153846154,18.0,0,,
2018,Italian Grand Prix,14,VAN,McLaren,17.0,12.0,0,20.0,,0,15.333333333333334,18.666666666666668,0.0,0.0,3.3333333333333335,0.0,12.115384615384615,13.923076923076923,16.0,1,,
2018,Italian Grand Prix,14,VER,Red Bull Racing,5.0,5.0,0,5.0,1.496,1,8.666666666666666,6.0,1.0,0.0,-2.6666666666666665,27.0,8.615384615384615,6.730769230769231,5.0,0,,
2018,Italian Grand Prix,14,VET,Ferrari,2.0,4.0,0,2.0,0.161,1,7.0,2.3333333333333335,0.0,0.0,-4.666666666666667,43.0,5.1923076923076925,2.9615384615384617,2.0,0,,
2018,Singapore Grand Prix,15,ALO,McLaren,11.0,7.0,0,11.0,,0,15.0,13.666666666666666,0.0,0.0,-1.3333333333333333,4.0,12.321428571428571,14.107142857142858,11.0,0,,
2018,Singapore Grand Prix,15,BOT,Mercedes,4.0,4.0,0,4.0,0.687,1,4.0,5.333333333333333,0.0,0.0,1.3333333333333333,37.0,4.357142857142857,3.392857142857143,4.0,0,,
2018,Singapore Grand Prix,15,ERI,Sauber,14.0,11.0,0,14.0,,0,13.333333333333334,15.666666666666666,0.0,0.0,2.3333333333333335,1.0,13.357142857142858,15.428571428571429,17.0,0,,
2018,Singapore Grand Prix,15,GAS,Toro Rosso,15.0,13.0,0,15.0,,0,9.666666666666666,8.666666666666666,0.0,0.0,-1.0,10.0,14.035714285714286,14.357142857142858,13.0,0,,
2018,Singapore Grand Prix,15,GRO,Haas F1 Team,8.0,15.0,0,8.0,2.305,1,12.333333333333334,7.0,0.0,0.0,-5.333333333333333,7.0,11.392857142857142,10.107142857142858,14.0,0,,
2018,Singapore Grand Prix,15,HAM,Mercedes,1.0,1.0,1,1.0,0.0,1,1.3333333333333333,1.6666666666666667,0.0,0.0,0.3333333333333333,68.0,4.357142857142857,3.392857142857143,1.0,0,,
2018,Singapore Grand Prix,15,HAR,Toro Rosso,17.0,17.0,0,17.0,,0,14.666666666666666,12.666666666666666,0.0,0.0,-2.0,0.0,14.035714285714286,14.357142857142858,19.0,0,,
2018,Singapore Grand Prix,15,HUL,Renault,10.0,10.0,0,10.0,2.573,1,15.0,14.0,0.0,0.0,-1.0,0.0,10.5,10.0,7.0,0,,
2018,Singapore Grand Prix,15,LEC,Sauber,13.0,9.0,0,13.0,,0,16.333333333333332,15.666666666666666,0.2,0.0,-0.6666666666666666,0.0,13.357142857142858,15.428571428571429,15.0,0,,
2018,Singapore Grand Prix,15,MAG,Haas F1 Team,16.0,18.0,0,16.0,,0,10.333333333333334,9.666666666666666,0.0,0.0,-0.6666666666666666,10.0,11.392857142857142,10.107142857142858,8.0,0,,
2018,Singapore Grand Prix,15,OCO,Racing Point,9.0,20.0,0,9.0,2.35,1,8.333333333333334,9.666666666666666,0.0,0.0,1.3333333333333333,16.0,6.0,7.75,10.0,0,,
2018,Singapore Grand Prix,15,PER,Racing Point,7.0,16.0,0,7.0,1.97,1,8.666666666666666,13.0,0.0,0.0,4.333333333333333,16.0,6.0,7.75,9.0,0,,
2018,Singapore Grand Prix,15,RAI,Ferrari,5.0,5.0,0,5.0,0.779,1,7.333333333333333,3.3333333333333335,0.0,0.0,-4.0,33.0,5.035714285714286,2.857142857142857,3.0,0,,
2018,Singapore Grand Prix,15,RIC,Red Bull Racing,6.0,6.0,0,6.0,0.981,1,12.333333333333334,11.666666666666666,0.0,0.0,-0.6666666666666666,12.0,8.785714285714286,6.964285714285714,6.0,0,,
